id,origen,destino,tiempoViaje,capacidad,distancia
R2064,SITP022A01,SITP259A01,1,2000,598
R2065,SITP259A01,SITP629A01,1,2000,298
R2066,SITP629A01,SITP137A02,1,2000,434
R2067,SITP137A02,SITP140A02,1,2000,620
R2068,SITP140A02,SITP143A02,1,2000,292
R2069,SITP053A02,SITP055A03,1,2000,750
R2070,SITP055A03,SITP056A03,1,2000,209
R2071,SITP201B03,SITP200B03,1,2000,157
R2072,SITP200B03,SITP200A03,1,2000,32
R2073,SITP200A03,SITP083B03,1,2000,417
R2074,SITP083B03,SITP106A04,1,2000,404
R2075,SITP106A04,SITP077A04,1,2000,501
R2076,SITP077A04,TM04101,1,2000,46
R2077,TM04101,SITP425A04,1,2000,648
R2078,SITP425A04,TM04003,1,2000,468
R2079,TM04003,SITP426A04,1,2000,449
R2080,SITP426A04,SITP273A04,1,2000,445
R2081,SITP273A04,SITP428A04,1,2000,358
R2082,SITP146A04,SITP144A04,1,2000,232
R2083,SITP144A04,SITP314A04,1,2000,458
R2084,SITP314A04,SITP064A04,1,2000,330
R2085,SITP064A04,SITP017A04,1,2000,351
R2086,SITP396A04,SITP338A04,1,2000,895
R2087,SITP338A04,SITP248A03,1,2000,799
R2088,SITP248A03,SITP257A03,1,2000,248
R2089,SITP257A03,SITP128A03,1,2000,78
R2090,SITP128A03,SITP129A03,1,2000,329
R2091,SITP129A03,SITP095B03,1,2000,323
R2092,SITP095B03,SITP094A03,1,2000,304
R2093,SITP094A03,SITP608A03,1,2000,193
R2094,SITP608A03,SITP607A03,1,2000,235
R2095,SITP607A03,SITP288A03,1,2000,157
R2096,SITP288A03,SITP409A03,1,2000,209
R2097,SITP409A03,SITP412A03,1,2000,476
R2098,SITP412A03,SITP604A03,1,2000,599
R2099,SITP604A03,SITP622A03,1,2000,523
R2100,SITP622A03,SITP409A00,1,2000,317
R2101,SITP409A00,SITP106A03,1,2000,334
R2102,SITP567A03,SITP097A03,1,2000,155
R2103,SITP097A03,SITP100A03,1,2000,272
R2104,SITP100A03,SITP469A03,1,2000,641
R2105,SITP469A03,SITP468A03,1,2000,8
R2106,SITP413A05,SITP414A05,1,2000,43
R2107,SITP414A05,SITP267A05,1,2000,638
R2108,SITP267A05,SITP341A04,1,2000,474
R2109,SITP341A04,SITP099A04,1,2000,464
R2110,SITP099A04,SITP039A04,1,2000,113
R2111,SITP039A04,SITP140A04,1,2000,304
R2112,SITP140A04,SITP143A04,1,2000,331
R2113,SITP143A04,SITP083A04,1,2000,42
R2114,SITP083A04,SITP049A04,1,2000,550
R2115,SITP049A04,SITP342A04,1,2000,213
R2116,SITP342A04,SITP409A04,1,2000,835
R2117,SITP409A04,SITP154B04,1,2000,469
R2118,SITP154B04,SITP322A04,1,2000,324
R2119,SITP322A04,SITP218A04,1,2000,232
R2120,SITP218A04,SITP030A04,1,2000,467
R2121,SITP030A04,SITP027A04,1,2000,369
R2122,SITP027A04,SITP101A04,1,2000,350
R2123,SITP101A04,SITP072A04,1,2000,376
R2124,SITP072A04,SITP286A04,1,2000,134
R2125,SITP286A04,SITP075A04,1,2000,606
R2126,SITP075A04,SITP256A04,1,2000,237
R2127,SITP256A04,SITP178A04,1,2000,379
R2128,SITP178A04,SITP204A04,1,2000,213
R2129,SITP204A04,SITP198A04,1,2000,275
R2130,SITP198A04,SITP109A04,1,2000,256
R2131,SITP109A04,SITP007A05,1,2000,781
R2132,SITP007A05,SITP026B05,1,2000,757
R2133,SITP026B05,SITP427A05,1,2000,319
R2134,SITP427A05,SITP130B05,1,2000,526
R2135,SITP130B05,SITP008B05,1,2000,687
R2136,SITP008B05,SITP008A05,1,2000,109
R2137,SITP008A05,SITP007C06,1,2000,577
R2138,SITP007C06,SITP196C06,1,2000,914
R2139,SITP196C06,SITP056C07,1,2000,1024
R2140,SITP056C07,SITP055B07,1,2000,178
R2141,SITP055B07,SITP093B07,1,2000,646
R2142,SITP093B07,SITP107B07,1,2000,499
R2143,SITP107B07,SITP104C07,1,2000,538
R2144,SITP104C07,SITP580A08,1,2000,739
R2145,SITP580A08,SITP581A08,1,2000,227
R2146,SITP581A08,SITP014A09,1,2000,852
R2147,SITP014A09,SITP015B09,1,2000,243
R2148,SITP015B09,SITP089A09,1,2000,484
R2149,SITP089A09,SITP016B09,1,2000,657
R2150,SITP016B09,SITP112B09,1,2000,693
R2151,SITP112B09,SITP092B09,1,2000,432
R2152,SITP092B09,SITP050B10,1,2000,621
R2153,SITP050B10,SITP001B10,1,2000,221
R2154,SITP001B10,SITP003B10,1,2000,374
R2155,SITP003B10,SITP093A10,1,2000,687
R2156,SITP093A10,SITP013B10,1,2000,159
R2157,SITP013A10,SITP015B10,1,2000,849
R2158,SITP015B10,SITP015A10,1,2000,57
R2159,SITP071C10,SITP071B10,1,2000,97
R2160,SITP071B10,SITP090B10,1,2000,68
R2161,SITP090B10,SITP030B10,1,2000,252
R2162,SITP030B10,SITP031B11,1,2000,372
R2163,SITP031B11,SITP030B11,1,2000,192
R2164,SITP593A11,SITP082A11,1,2000,391
R2165,SITP082A11,SITP420A11,1,2000,431
R2166,SITP420A11,SITP496A11,1,2000,308
R2167,SITP002A12,SITP375A11,1,2000,118
R2168,SITP375A11,SITP135B12,1,2000,512
R2169,SITP135B12,SITP135A12,1,2000,44
R2170,SITP135A12,SITP306A12,1,2000,186
R2171,SITP306A12,SITP400A12,1,2000,253
R2172,SITP400A12,SITP462A12,1,2000,94
R2173,SITP462A12,SITP284A12,1,2000,161
R2174,SITP284A12,SITP392A12,1,2000,263
R2175,SITP392A12,SITP287A12,1,2000,192
R2176,SITP287A12,SITP298A12,1,2000,216
R2177,SITP298A12,SITP526A12,1,2000,141
R2178,SITP185A02,SITP184A02,1,2000,409
R2179,SITP184A02,SITP191A02,1,2000,146
R2180,SITP191A02,SITP189A02,1,2000,252
R2181,SITP189A02,SITP199A02,1,2000,257
R2182,SITP199A02,SITP369A02,1,2000,434
R2183,SITP369A02,SITP269A02,1,2000,486
R2184,SITP269A02,SITP185A02,1,2000,512
R2185,SITP405A10,SITP303A10,1,2000,269
R2186,SITP303A10,SITP178A10,1,2000,330
R2187,SITP178A10,SITP190A10,1,2000,408
R2188,SITP190A10,SITP119A10,1,2000,312
R2189,SITP119A10,SITP116A10,1,2000,217
R2190,SITP116A10,SITP129A10,1,2000,137
R2191,SITP129A10,SITP331A10,1,2000,280
R2192,SITP301A10,SITP040A10,1,2000,142
R2193,SITP040A10,SITP066A10,1,2000,636
R2194,SITP066A10,SITP067A10,1,2000,20
R2195,SITP067A10,SITP402A10,1,2000,304
R2196,SITP402A10,SITP069A10,1,2000,160
R2197,SITP030B10,SITP453B11,1,2000,284
R2198,SITP030A11,SITP032B11,1,2000,389
R2199,SITP032B11,SITP061B11,1,2000,391
R2200,SITP062B11,SITP090A11,1,2000,179
R2201,SITP090A11,SITP324A11,1,2000,306
R2202,SITP324A11,SITP086A11,1,2000,445
R2203,SITP086A11,SITP002B11,1,2000,200
R2204,SITP002B11,SITP004B11,1,2000,312
R2205,SITP002B11,SITP002A11,1,2000,123
R2206,SITP418A11,SITP098A11,1,2000,538
R2207,SITP098A11,SITP097A11,1,2000,278
R2208,SITP097A11,E002,1,2000,313
R2209,E002,SITP373B11,1,2000,312
R2210,SITP373B11,SITP121A11,1,2000,342
R2211,SITP017A10,SITP020A11,1,2000,446
R2212,SITP020A11,SITP398A11,1,2000,435
R2213,SITP398A11,SITP424A11,1,2000,453
R2214,SITP424A11,SITP404A11,1,2000,563
R2215,SITP404A11,SITP029A11,1,2000,506
R2216,SITP029A11,SITP014A11,1,2000,383
R2217,SITP014A11,SITP157A00,1,2000,500
R2218,SITP157A00,SITP156A00,1,2000,387
R2219,SITP156A00,SITP388A00,1,2000,505
R2220,SITP388A00,SITP154B00,1,2000,838
R2221,SITP154B00,SITP712A00,1,2000,204
R2222,SITP712A00,SITP159A00,1,2000,383
R2223,SITP159A00,SITP250A00,1,2000,934
R2224,SITP250A00,SITP243B00,1,2000,527
R2225,SITP243B00,SITP247C00,1,2000,345
R2226,SITP247C00,TM14005,1,2000,366
R2227,TM14005,SITP502A00,1,2000,181
R2228,SITP8480,SITP509A00,1,2000,188
R2229,SITP509A00,SITP500A00,1,2000,200
R2230,SITP500A00,SITP498A00,1,2000,323
R2231,SITP498A00,SITP497A00,1,2000,105
R2232,SITP497A00,SITP493A00,1,2000,313
R2233,SITP493A00,SITP461A00,1,2000,369
R2234,SITP461A00,SITP350A13,1,2000,336
R2235,SITP350A13,SITP348A13,1,2000,354
R2236,SITP348A13,SITP424A13,1,2000,165
R2237,SITP424A13,SITP425A13,1,2000,103
R2238,SITP425A13,SITP302A13,1,2000,178
R2239,SITP302A13,SITP301A13,1,2000,30
R2240,SITP301A13,SITP295A13,1,2000,179
R2241,SITP295A13,SITP296A13,1,2000,8
R2242,SITP296A13,SITP292A13,1,2000,219
R2243,SITP292A13,SITP297A13,1,2000,185
R2244,SITP297A13,SITP300A13,1,2000,164
R2245,SITP300A13,SITP444A13,1,2000,165
R2246,SITP444A13,SITP445A13,1,2000,49
R2247,SITP445A13,SITP313A13,1,2000,161
R2248,SITP313A13,SITP314A13,1,2000,38
R2249,SITP314A13,SITP446A13,1,2000,146
R2250,SITP586A03,SITP196A03,1,2000,222
R2251,SITP069A03,SITP104A03,1,2000,446
R2252,SITP104A03,SITP008A03,1,2000,307
R2253,SITP008A03,SITP203A03,1,2000,245
R2254,SITP203A03,SITP625A03,1,2000,279
R2255,SITP625A03,SITP511A03,1,2000,112
R2256,SITP511A03,SITP641A03,1,2000,387
R2257,SITP641A03,SITP103A03,1,2000,457
R2258,SITP103A03,SITP104A03,1,2000,34
R2259,SITP786A00,SITP790A00,1,2000,390
R2260,SITP790A00,SITP066A00,1,2000,535
R2261,SITP066A00,SITP527A13,1,2000,380
R2262,SITP527A13,SITP445A12,1,2000,786
R2263,SITP445A12,SITP529A13,1,2000,576
R2264,SITP529A13,SITP450A12,1,2000,399
R2265,SITP450A12,SITP359A12,1,2000,612
R2266,SITP065A12,SITP072A12,1,2000,346
R2267,SITP402A12,SITP067A12,1,2000,97
R2268,SITP067A12,SITP527A12,1,2000,134
R2269,SITP068A12,SITP471A12,1,2000,407
R2270,SITP471A12,SITP071A12,1,2000,107
R2271,SITP516A12,SITP513A12,1,2000,370
R2272,SITP513A12,SITP390A12,1,2000,263
R2273,SITP390A12,SITP273A12,1,2000,130
R2274,SITP273A12,SITP134B12,1,2000,425
R2275,SITP134B12,SITP579A11,1,2000,199
R2276,SITP030A12,SITP030B12,1,2000,155
R2277,SITP030B12,SITP034A12,1,2000,614
R2278,SITP034A12,SITP035A12,1,2000,217
R2279,SITP035A12,SITP036A12,1,2000,17
R2280,SITP040A12,SITP040B12,1,2000,73
R2281,SITP549A12,SITP025A12,1,2000,606
R2282,SITP025A12,SITP056A12,1,2000,387
R2283,SITP056A12,SITP201A12,1,2000,182
R2284,SITP201A12,SITP051A12,1,2000,122
R2285,SITP051A12,SITP049A12,1,2000,416
R2286,SITP049A12,SITP052A12,1,2000,215
R2287,SITP052A12,SITP539A12,1,2000,184
R2288,SITP539A12,SITP176A12,1,2000,208
R2289,SITP176A12,SITP183A12,1,2000,251
R2290,SITP183A12,SITP182A12,1,2000,12
R2291,SITP182A12,SITP184A12,1,2000,265
R2292,SITP184A12,SITP174A12,1,2000,328
R2293,SITP174A12,SITP173A12,1,2000,149
R2294,SITP173A12,SITP166A12,1,2000,287
R2295,SITP166A12,SITP167A12,1,2000,365
R2296,SITP167A12,SITP074A12,1,2000,231
R2297,SITP054A12,SITP075A12,1,2000,486
R2298,SITP075A12,SITP368A12,1,2000,461
R2299,SITP223A10,SITP222A10,1,2000,9
R2300,SITP222A10,SITP240A10,1,2000,199
R2301,SITP240A10,SITP244A10,1,2000,337
R2302,SITP244A10,SITP003B10,1,2000,303
R2303,SITP013B10,SITP116A11,1,2000,357
R2304,SITP116A11,SITP097A11,1,2000,360
R2305,SITP097A11,SITP351A11,1,2000,179
R2306,SITP351A11,SITP148A10,1,2000,478
R2307,SITP148A10,SITP122A11,1,2000,400
R2308,SITP122A11,SITP068A11,1,2000,208
R2309,SITP068A11,SITP074B11,1,2000,416
R2310,SITP074B11,SITP076B11,1,2000,135
R2311,SITP076B11,SITP079B11,1,2000,407
R2312,SITP079B11,SITP452A11,1,2000,289
R2313,SITP452A11,SITP587A11,1,2000,503
R2314,SITP039A11,SITP007A12,1,2000,767
R2315,SITP007A12,SITP124A12,1,2000,686
R2316,SITP124A12,SITP232A12,1,2000,286
R2317,SITP232A12,SITP328B12,1,2000,215
R2318,SITP328B12,SITP328A12,1,2000,124
R2319,SITP328A12,SITP230A12,1,2000,110
R2320,SITP230A12,SITP235A12,1,2000,279
R2321,SITP235A12,SITP236A12,1,2000,151
R2322,SITP236A12,SITP234A12,1,2000,57
R2323,SITP234A12,SITP428A12,1,2000,185
R2324,SITP428A12,SITP224A12,1,2000,83
R2325,SITP224A12,SITP223A12,1,2000,157
R2326,SITP390A03,SITP399A03,1,2000,185
R2327,SITP399A03,SITP337A03,1,2000,190
R2328,SITP337A03,SITP361A03,1,2000,78
R2329,SITP361A03,SITP066A03,1,2000,539
R2330,SITP066A03,SITP409A03,1,2000,281
R2331,SITP409A03,SITP607B03,1,2000,324
R2332,SITP607B03,SITP247A03,1,2000,241
R2333,SITP247A03,SITP624A03,1,2000,170
R2334,SITP624A03,SITP154A03,1,2000,323
R2335,SITP161A03,SITP536A03,1,2000,274
R2336,SITP536A03,SITP309A03,1,2000,521
R2337,SITP309A03,SITP030A03,1,2000,127
R2338,SITP030A03,SITP530A03,1,2000,250
R2339,SITP530A03,SITP375A03,1,2000,526
R2340,SITP349A03,SITP344A03,1,2000,257
R2341,SITP344A03,SITP347A03,1,2000,281
R2342,SITP347A03,SITP595A03,1,2000,175
R2343,SITP595A03,SITP593A03,1,2000,383
R2344,SITP593A03,SITP109A03,1,2000,180
R2345,SITP109A03,SITP048A03,1,2000,128
R2346,SITP048A03,SITP087A03,1,2000,499
R2347,SITP087A03,SITP067A04,1,2000,250
R2348,SITP067A04,SITP027A04,1,2000,454
R2349,SITP027A04,SITP028B04,1,2000,249
R2350,SITP028B04,SITP019A04,1,2000,310
R2351,SITP019A04,SITP286A04,1,2000,280
R2352,SITP286A04,SITP070A04,1,2000,259
R2353,SITP070A04,SITP075A04,1,2000,360
R2354,SITP075A04,TM04101,1,2000,165
R2355,TM04101,SITP062A04,1,2000,339
R2356,SITP415A04,SITP327A04,1,2000,432
R2357,SITP327A04,SITP326A04,1,2000,109
R2358,SITP326A04,SITP183A04,1,2000,214
R2359,SITP183A04,SITP439A04,1,2000,169
R2360,SITP439A04,SITP014A04,1,2000,405
R2361,SITP014A04,SITP157A04,1,2000,72
R2362,SITP157A04,SITP025A05,1,2000,584
R2363,SITP025A05,SITP502A05,1,2000,595
R2364,SITP502A05,SITP014A05,1,2000,617
R2365,SITP014A05,SITP166A05,1,2000,358
R2366,SITP166A05,SITP142A05,1,2000,353
R2367,SITP142A05,SITP141A05,1,2000,611
R2368,SITP141A05,SITP138A05,1,2000,544
R2369,SITP138A05,SITP144A05,1,2000,445
R2370,SITP144A05,SITP149A05,1,2000,783
R2371,SITP149A05,SITP162A05,1,2000,329
R2372,SITP162A05,SITP017A05,1,2000,965
R2373,SITP017A05,SITP136A05,1,2000,553
R2374,SITP136A05,SITP114A05,1,2000,473
R2375,SITP114A05,SITP356A00,1,2000,601
R2376,SITP356A00,SITP524A00,1,2000,757
R2377,SITP524A00,SITP145B00,1,2000,272
R2378,SITP083A00,SITP236B00,1,2000,492
R2379,SITP236B00,SITPBD-028A,1,2000,294
R2380,SITPBD-028A,SITP191A00,1,2000,377
R2381,SITP191A00,SITP239B00,1,2000,621
R2382,SITP239B00,SITP240B00,1,2000,279
R2383,SITP240B00,SITP674A00,1,2000,226
R2384,TM10008,SITP243B00,1,2000,544
R2385,SITP243B00,SITP788A00,1,2000,398
R2386,SITP788A00,SITP785A00,1,2000,658
R2387,SITP785A00,SITP066A00,1,2000,546
R2388,SITP450A00,SITP525A13,1,2000,924
R2389,SITP525A13,SITP529A13,1,2000,658
R2390,SITP528A13,SITP084A12,1,2000,439
R2391,SITP084A12,SITP021A13,1,2000,626
R2392,SITP066A12,SITP067A12,1,2000,22
R2393,SITP293A12,SITP292A12,1,2000,18
R2394,SITP292A12,SITP438A12,1,2000,171
R2395,SITP438A12,SITP267A12,1,2000,192
R2396,SITP267A12,SITP261A12,1,2000,117
R2397,SITP261A12,SITP435B12,1,2000,99
R2398,SITP280A03,SITP278A03,1,2000,270
R2399,SITP278A03,SITP093B03,1,2000,288
R2400,SITP093B03,SITP090A03,1,2000,541
R2401,SITP074A03,SITP312A03,1,2000,130
R2402,SITP312A03,SITP311A03,1,2000,332
R2403,SITP311A03,SITP306A03,1,2000,225
R2404,SITP306A03,SITP026A03,1,2000,325
R2405,SITP026A03,SITP535A03,1,2000,294
R2406,SITP535A03,SITP025A03,1,2000,168
R2407,SITP025A03,SITP029A03,1,2000,609
R2408,SITP029A03,SITP029B03,1,2000,232
R2409,SITP029B03,SITP374A03,1,2000,414
R2410,SITP374A03,SITP111B03,1,2000,271
R2411,SITP111A03,SITP367A03,1,2000,292
R2412,SITP367A03,SITP598A03,1,2000,261
R2413,SITP598A03,SITP063A03,1,2000,211
R2414,SITP063A03,SITP109A03,1,2000,223
R2415,SITP109A03,SITP061B03,1,2000,422
R2416,SITP061B03,SITP358A03,1,2000,142
R2417,SITP358A03,SITP352A03,1,2000,195
R2418,SITP352A03,SITP218A03,1,2000,313
R2419,SITP218A03,SITP239A03,1,2000,696
R2420,SITP239A03,SITP240A03,1,2000,203
R2421,SITP240A03,SITP002A03,1,2000,219
R2422,SITP002A03,SITP187A03,1,2000,127
R2423,SITP187A03,SITP362A02,1,2000,812
R2424,SITP362A02,SITP148A02,1,2000,262
R2425,SITP148A02,SITP041A02,1,2000,650
R2426,SITP041A02,SITP144A02,1,2000,479
R2427,SITP144A02,SITP325A02,1,2000,661
R2428,SITP325A02,SITP050A01,1,2000,409
R2429,SITP050A01,SITP186A01,1,2000,648
R2430,SITP186A01,SITP301A01,1,2000,310
R2431,SITP301A01,SITP298A01,1,2000,638
R2432,SITP298A01,SITP296B01,1,2000,441
R2433,SITP296B01,SITP277A01,1,2000,776
R2434,SITP277A01,SITP294A01,1,2000,67
R2435,SITP294A01,SITP094A00,1,2000,300
R2436,SITP094A00,SITP160A01,1,2000,472
R2437,SITP160A01,SITPBD-043A,1,2000,428
R2438,SITPBD-043A,SITP044A00,1,2000,694
R2439,SITP044A00,SITPBD-045A,1,2000,492
R2440,SITPBD-045A,SITP223B00,1,2000,482
R2441,SITP223B00,SITP297A00,1,2000,725
R2442,SITP297A00,SITP228B00,1,2000,858
R2443,SITP228B00,SITP052A00,1,2000,532
R2444,SITP052A00,SITP098C00,1,2000,663
R2445,SITP098C00,SITP233A00,1,2000,400
R2446,SITP233A00,SITP198B00,1,2000,416
R2447,SITP198B00,SITP278A00,1,2000,640
R2448,SITP278A00,SITP236B00,1,2000,444
R2449,SITP236B00,SITP612A00,1,2000,502
R2450,SITP612A00,SITP185A00,1,2000,399
R2451,SITP185A00,SITP139A00,1,2000,200
R2452,SITP139A00,SITP184A00,1,2000,336
R2453,SITP184A00,SITP519A00,1,2000,138
R2454,SITP158A13,SITP485A13,1,2000,146
R2455,SITP485A13,SITP013A12,1,2000,290
R2456,SITP013A12,SITP014B12,1,2000,261
R2457,SITP014B12,SITP014A12,1,2000,94
R2458,SITP014A12,SITP018A12,1,2000,315
R2459,SITP293A12,SITP295A12,1,2000,349
R2460,SITP295A12,SITP470A12,1,2000,222
R2461,SITP470A12,SITP471A12,1,2000,261
R2462,SITP068A12,SITP299A12,1,2000,385
R2463,SITP305A12,SITP096A13,1,2000,243
R2464,SITP065A12,SITP066A13,1,2000,75
R2465,SITP359A12,SITP586F13,1,2000,324
R2466,SITP586F13,SITP212A13,1,2000,194
R2467,SITP212A13,SITP100A13,1,2000,167
R2468,SITP100A13,SITP085A12,1,2000,366
R2469,SITP078A12,SITP110A11,1,2000,455
R2470,SITP110A11,SITP107A11,1,2000,612
R2471,SITP107A11,SITP077A10,1,2000,647
R2472,SITP098A09,SITP097A09,1,2000,467
R2473,SITP097A09,SITP159A08,1,2000,475
R2474,SITP014C09,SITP014A09,1,2000,127
R2475,SITP580A08,SITP103A07,1,2000,455
R2476,SITP103A07,SITP105A07,1,2000,634
R2477,SITP105A07,SITP106A07,1,2000,737
R2478,SITP106A07,SITP056C07,1,2000,723
R2479,SITP056C07,SITP135C06,1,2000,423
R2480,SITP135C06,SITP133A06,1,2000,1076
R2481,SITP133A06,SITP008B06,1,2000,420
R2482,SITP008B06,SITP422A06,1,2000,143
R2483,SITP008B06,SITP043A06,1,2000,326
R2484,SITP043A06,SITP347A06,1,2000,450
R2485,SITP377A06,SITP351A06,1,2000,920
R2486,SITP351A06,SITP352A06,1,2000,323
R2487,SITP353A06,SITP181A06,1,2000,558
R2488,SITP181A06,SITP089A06,1,2000,305
R2489,SITP089A06,SITP426A06,1,2000,620
R2490,SITP426A06,SITP113A06,1,2000,577
R2491,SITP113A06,SITP248A06,1,2000,472
R2492,SITP248A06,SITP374A06,1,2000,126
R2493,SITP374A06,SITP326A06,1,2000,512
R2494,SITP326A06,SITP327A06,1,2000,349
R2495,SITP327A06,SITP052A06,1,2000,492
R2496,SITP052A06,SITP293A06,1,2000,377
R2497,SITP293A06,SITP253A06,1,2000,241
R2498,SITP253A06,SITP292A06,1,2000,252
R2499,SITP292A06,SITP258A06,1,2000,76
R2500,SITP258A06,SITP097A06,1,2000,612
R2501,SITP097A06,SITP098A06,1,2000,267
R2502,TM10000,SITP578A13,1,2000,78
R2503,SITP578A13,SITP025A13,1,2000,315
R2504,SITP025A13,SITP048A13,1,2000,339
R2505,SITP048A13,SITP046A13,1,2000,311
R2506,SITP594A13,SITP032A13,1,2000,263
R2507,SITP032A13,SITP184A13,1,2000,132
R2508,SITP184A13,SITP185A13,1,2000,62
R2509,SITP016A13,SITP569A13,1,2000,176
R2510,SITP569A13,SITP069A13,1,2000,303
R2511,SITP069A13,SITP018A13,1,2000,196
R2512,SITP018A13,SITP166A13,1,2000,331
R2513,SITP166A13,SITP165A13,1,2000,55
R2514,SITP165A13,SITP164A13,1,2000,215
R2515,SITP164A13,SITP161A13,1,2000,19
R2516,SITP161A13,SITP165A13,1,2000,230
R2517,SITP069A13,SITP036A13,1,2000,143
R2518,SITP036A13,SITP569A13,1,2000,268
R2519,SITP030A13,SITP031A13,1,2000,46
R2520,SITP031A13,SITP028A13,1,2000,205
R2521,SITP028A13,SITP027A13,1,2000,125
R2522,SITP027A13,SITP025A13,1,2000,342
R2523,SITP025A13,TM10000,1,2000,282
R2524,SITP142A00,SITP145B00,1,2000,493
R2525,SITP145B00,SITP352A00,1,2000,297
R2526,SITP353B00,SITP102A00,1,2000,341
R2527,SITP102A00,SITP101A00,1,2000,600
R2528,SITP101A00,SITP193A00,1,2000,319
R2529,SITP193A00,SITP152A00,1,2000,114
R2530,SITP152A00,SITP355A00,1,2000,296
R2531,SITP355A00,SITP100A00,1,2000,353
R2532,SITP100A00,SITP682A00,1,2000,197
R2533,SITP682A00,SITP398A00,1,2000,152
R2534,SITP398A00,SITP303B00,1,2000,866
R2535,SITP303B00,SITP306A00,1,2000,824
R2536,SITP306A00,SITP116A00,1,2000,889
R2537,SITP116A00,SITP094A00,1,2000,528
R2538,SITP277B01,SITP295A01,1,2000,420
R2539,SITP295A01,SITP280A01,1,2000,669
R2540,SITP280A01,SITP298B01,1,2000,225
R2541,SITP298B01,SITP504A01,1,2000,848
R2542,SITP504A01,SITP187A01,1,2000,509
R2543,SITP187A01,SITP050A01,1,2000,382
R2544,SITP325A02,SITP092A02,1,2000,247
R2545,SITP092A02,SITP138A02,1,2000,809
R2546,SITP138A02,SITP078A02,1,2000,711
R2547,SITP078A02,SITP007A02,1,2000,240
R2548,SITP007A02,SITP184A03,1,2000,258
R2549,SITP184A03,SITP187A03,1,2000,639
R2550,SITP187A03,SITP166A03,1,2000,164
R2551,SITP166A03,SITP240A03,1,2000,191
R2552,SITP218A03,SITP217A03,1,2000,143
R2553,SITP217A03,SITP358A03,1,2000,394
R2554,SITP061B03,SITP060A03,1,2000,293
R2555,SITP060A03,SITP360A03,1,2000,350
R2556,SITP360A03,SITP059A03,1,2000,135
R2557,SITP059A03,SITP550A03,1,2000,215
R2558,SITP550A03,SITP057A03,1,2000,410
R2559,SITP057A03,SITP024B03,1,2000,346
R2560,SITP024B03,SITP028B03,1,2000,375
R2561,SITP028B03,SITP600A03,1,2000,430
R2562,SITP600A03,SITP025B03,1,2000,208
R2563,SITP025B03,SITP025A03,1,2000,140
R2564,SITP025A03,SITP309A03,1,2000,237
R2565,SITP309A03,SITP303A03,1,2000,543
R2566,SITP303A03,SITP310A03,1,2000,243
R2567,SITP310A03,SITP312A03,1,2000,344
R2568,SITP312A03,SITP580A03,1,2000,107
R2569,SITP317A03,SITP288A03,1,2000,264
R2570,SITP288A03,SITP283A03,1,2000,309
R2571,SITP283A03,SITP095A03,1,2000,272
R2572,SITP095A03,SITP624A03,1,2000,338
R2573,SITP048A13,SITP065A12,1,2000,496
R2574,SITP305A12,SITP302A12,1,2000,183
R2575,SITP302A12,SITP068A13,1,2000,223
R2576,SITP067A12,SITP557A12,1,2000,216
R2577,SITP557A12,SITP291A12,1,2000,251
R2578,SITP291A12,SITP290A12,1,2000,13
R2579,SITP290A12,SITP310A12,1,2000,240
R2580,SITP310A12,SITP308A12,1,2000,212
R2581,SITP308A12,SITP353A12,1,2000,244
R2582,SITP353A12,SITP354A12,1,2000,197
R2583,SITP354A12,SITP355A12,1,2000,262
R2584,SITP355A12,SITP356A12,1,2000,339
R2585,SITP356A12,SITP314A12,1,2000,566
R2586,SITP314A12,SITP304A12,1,2000,300
R2587,SITP304A12,SITP072A12,1,2000,126
R2588,SITP195A13,SITP047A13,1,2000,430
R2589,SITP047A13,SITP028A13,1,2000,133
R2590,SITP023A04,SITP021A04,1,2000,457
R2591,SITP021A04,SITP088A04,1,2000,510
R2592,SITP088A04,SITP008A04,1,2000,616
R2593,SITP008A04,TM04003,1,2000,503
R2594,TM04003,SITP411A04,1,2000,208
R2595,SITP411A04,SITP110A04,1,2000,353
R2596,SITP110A04,SITP276A04,1,2000,111
R2597,SITP276A04,SITP006A04,1,2000,224
R2598,SITP006A04,SITP004A04,1,2000,220
R2599,SITP004A04,SITP177C05,1,2000,108
R2600,SITP177C05,SITP013A05,1,2000,180
R2601,SITP013A05,SITP034B05,1,2000,425
R2602,SITP034B05,SITP034A05,1,2000,34
R2603,SITP034A05,SITP081A05,1,2000,174
R2604,SITP081A05,SITP316A05,1,2000,346
R2605,SITP316A05,SITP315A05,1,2000,17
R2606,SITP313A05,SITP429A05,1,2000,207
R2607,SITP429A05,SITP091A05,1,2000,357
R2608,SITP091A05,SITP090A05,1,2000,314
R2609,SITP090A05,E014,1,2000,747
R2610,E014,SITP023A05,1,2000,509
R2611,SITP023A05,E013,1,2000,490
R2612,SITP375A06,SITP178A06,1,2000,404
R2613,SITP178A06,SITP179A06,1,2000,365
R2614,SITP179A06,TM06102,1,2000,691
R2615,TM06102,TM06103,1,2000,529
R2616,TM06103,SITP414B06,1,2000,177
R2617,SITP414B06,SITP415A06,1,2000,485
R2618,SITP415A06,SITP463A05,1,2000,463
R2619,SITP463A05,SITP066A06,1,2000,414
R2620,SITP502A00,SITP504A00,1,2000,365
R2621,SITP113A00,SITP111A00,1,2000,256
R2622,SITP111A00,SITP655A00,1,2000,159
R2623,SITP655A00,SITP675A00,1,2000,632
